Time (secs),Lat,Lon,Elev,Heart_Rate (bpm),HRmax (bpm),HRmin (bpm)
2096,39.9989240,-79.5844200,321.6,147,122,112
2098,39.9989240,-79.5844200,321.6,165,122,112
2101,39.9989360,-79.5845000,320.7,165,122,112
2106,39.9989660,-79.5846250,319.3,165,122,112
2111,39.9989600,-79.5847100,318.4,165,122,112
2116,39.9989700,-79.5847500,317.9,165,122,112
2121,39.9989850,-79.5848400,316.9,165,122,112
2126,39.9990000,-79.5849600,315.8,165,122,112
2131,39.9990160,-79.5851100,314.5,165,122,112
2136,39.9990230,-79.5852400,313.3,165,122,112
2141,39.9990430,-79.5853600,312.2,165,122,112
2146,39.9990540,-79.5854800,311.1,165,122,112
2151,39.9990730,-79.5856100,309.7,165,122,112
2157,39.9990650,-79.5857300,309.0,165,122,112
2157,39.9990650,-79.5857300,309.0,169,122,112
2162,39.9990400,-79.5858900,308.5,169,122,112
2167,39.9990200,-79.5860200,308.0,169,122,112
2172,39.9990100,-79.5861200,307.8,169,122,112
2177,39.9989930,-79.5861740,307.8,169,122,112
2182,39.9989780,-79.5862400,307.7,169,122,112
2192,39.9989300,-79.5864000,307.5,169,122,112
2197,39.9988980,-79.5864940,307.3,169,122,112
2202,39.9988440,-79.5865900,307.1,169,122,112
2207,39.9988020,-79.5866850,306.8,169,122,112
2212,39.9987600,-79.5867540,306.6,169,122,112
2217,39.9987220,-79.5868450,306.3,169,122,112
2218,39.9987220,-79.5868450,306.3,179,122,112
2222,39.9986720,-79.5869400,306.0,179,122,112
2227,39.9986230,-79.5870300,305.8,179,122,112
2232,39.9985770,-79.5871300,305.3,179,122,112
2237,39.9985350,-79.5872300,304.9,179,122,112
2242,39.9984860,-79.5873400,304.4,179,122,112
2247,39.9984600,-79.5874500,303.8,179,122,112
2252,39.9985240,-79.5875300,303.0,179,122,112
2257,39.9986230,-79.5876400,302.0,179,122,112
2267,39.9987070,-79.5876900,301.2,179,122,112
2272,39.9987600,-79.5877300,300.8,179,122,112
2277,39.9988100,-79.5877760,300.4,179,122,112
2278,39.9988100,-79.5877760,300.4,177,122,112
2289,39.9988980,-79.5878300,299.6,177,122,112
2294,39.9990000,-79.5879100,299.3,177,122,112
2299,39.9991000,-79.5879800,299.0,177,122,112
2304,39.9991900,-79.5879100,299.1,177,122,112
2309,39.9992800,-79.5877900,299.2,177,122,112
2314,39.9993700,-79.5877100,299.3,177,122,112
2319,39.9994540,-79.5876500,299.4,177,122,112
2325,39.9995800,-79.5875700,299.5,177,122,112
2330,39.9996870,-79.5875100,299.6,177,122,112
2333,39.9996870,-79.5875100,299.6,177,122,112
2335,39.9997940,-79.5874700,299.8,177,122,112
2340,39.9998970,-79.5874500,300.0,177,122,112
2345,39.9999240,-79.5874500,300.0,169,122,112
2345,39.9999500,-79.5874500,300.0,169,122,112
2360,40.0000270,-79.5874700,299.9,169,122,112
2365,40.0000900,-79.5874560,299.8,169,122,112
2370,40.0001600,-79.5874500,299.7,169,122,112
2375,40.0002300,-79.5874300,299.6,169,122,112
2380,40.0003050,-79.5874250,299.5,169,122,112
2385,40.0003800,-79.5874000,299.5,169,122,112
2390,40.0004770,-79.5873900,299.4,169,122,112
2395,40.0005600,-79.5873640,299.3,169,122,112
2400,40.0006560,-79.5873400,299.2,169,122,112
2405,40.0007440,-79.5873260,299.1,169,122,112
2410,40.0008400,-79.5873100,299.0,169,122,112
2415,40.0009400,-79.5872900,298.8,169,122,112
2420,40.0010650,-79.5872740,298.6,169,122,112
2430,40.0011200,-79.5872580,298.6,169,122,112
2435,40.0011760,-79.5872420,298.5,169,122,112
2440,40.0012310,-79.5872260,298.4,188,122,112
2440,40.0012860,-79.5872100,298.3,188,122,112
2445,40.0013600,-79.5872000,298.2,188,122,112
2450,40.0014270,-79.5871900,298.1,188,122,112
2460,40.0015750,-79.5871700,298.2,188,122,112
2465,40.0015750,-79.5871700,298.2,173,122,112
2465,40.0015750,-79.5871700,298.2,173,122,112
2470,40.0017200,-79.5871400,298.5,173,122,112
2475,40.0018230,-79.5871100,298.8,173,122,112
2480,40.0018840,-79.5871050,298.9,173,122,112
2491,40.0020030,-79.5870800,299.0,173,122,112
2496,40.0020940,-79.5870600,299.0,173,122,112
2501,40.0021060,-79.5870500,299.0,173,122,112
2506,40.0021930,-79.5870400,299.0,173,122,112
2511,40.0022400,-79.5870360,299.0,173,122,112
2521,40.0023100,-79.5871900,299.0,173,122,112
2526,40.0023400,-79.5872700,298.6,173,122,112
2526,40.0023400,-79.5872700,298.6,171,122,112
2531,40.0023800,-79.5873000,298.4,171,122,112
2541,40.0023900,-79.5874200,298.0,171,122,112
2546,40.0024070,-79.5875700,297.5,171,122,112
2551,40.0024530,-79.5877300,296.9,171,122,112
2556,40.0025800,-79.5877760,296.5,171,122,112
2561,40.0027000,-79.5877760,296.2,171,122,112
2566,40.0027850,-79.5877500,295.9,171,122,112
2576,40.0028500,-79.5877500,295.7,171,122,112
2581,40.0029100,-79.5877460,295.5,171,122,112
2586,40.0029870,-79.5877200,295.3,171,122,112
2586,40.0029870,-79.5877200,295.3,177,122,112
2591,40.0030750,-79.5877100,295.0,177,122,112
2596,40.0031850,-79.5876900,293.8,177,122,112
2601,40.0032580,-79.5877200,292.6,177,122,112
2611,40.0033150,-79.5877200,291.7,177,122,112
2621,40.0035130,-79.5877100,290.6,177,122,112
2626,40.0036130,-79.5877100,290.2,177,122,112
2635,40.0037200,-79.5877300,290.0,177,122,112
2640,40.0038450,-79.5877460,289.7,177,122,112
2645,40.0039630,-79.5877500,289.4,177,122,112
2646,40.0039630,-79.5877500,289.4,168,122,112
2650,40.0040860,-79.5877600,289.2,168,122,112
2655,40.0041960,-79.5877600,289.1,168,122,112
2660,40.0043070,-79.5877500,288.9,168,122,112
2670,40.0044170,-79.5877460,288.7,168,122,112
2675,40.0045000,-79.5877400,288.6,168,122,112
2680,40.0045970,-79.5877600,288.4,168,122,112
2685,40.0046580,-79.5877500,288.3,168,122,112
2695,40.0048200,-79.5877460,288.1,168,122,112
2700,40.0049320,-79.5877800,288.4,168,122,112
2706,40.0049320,-79.5877800,288.4,173,122,112
2710,40.0049930,-79.5878100,288.7,173,122,112
2720,40.0051100,-79.5877800,289.2,173,122,112
2725,40.0052340,-79.5877900,290.0,173,122,112
2730,40.0053400,-79.5878000,290.6,173,122,112
2735,40.0053900,-79.5878100,290.7,173,122,112
2740,40.0054300,-79.5878140,290.8,173,122,112
2745,40.0055200,-79.5878140,290.9,173,122,112
2750,40.0055730,-79.5878100,291.0,173,122,112
2760,40.0057220,-79.5878200,291.2,173,122,112
2765,40.0058000,-79.5878400,291.3,173,122,112
2766,40.0058000,-79.5878400,291.3,168,122,112
2770,40.0058000,-79.5878400,291.3,168,122,112
