Time (secs),Lat,Lon,Elev,Heart_Rate (bpm),HRmax (bpm),HRmin (bpm)
426,40.0108720,-79.5888010,290.3,84,122,112
427,40.0108980,-79.5888020,290.3,84,122,112
428,40.0109240,-79.5888040,290.3,83,122,112
429,40.0109530,-79.5888050,290.3,82,122,112
430,40.0109800,-79.5888090,290.4,82,122,112
431,40.0110040,-79.5888180,290.5,82,122,112
432,40.0110240,-79.5888270,290.5,81,122,112
433,40.0110380,-79.5888340,290.6,81,122,112
434,40.0110380,-79.5888340,290.6,81,122,112
435,40.0110520,-79.5888350,290.6,82,122,112
436,40.0110520,-79.5888350,290.6,82,122,112
437,40.0110520,-79.5888350,290.6,82,122,112
438,40.0110520,-79.5888350,290.6,80,122,112
439,40.0110540,-79.5888210,290.6,81,122,112
440,40.0110630,-79.5888170,290.6,82,122,112
441,40.0110750,-79.5888130,290.7,82,122,112
442,40.0110910,-79.5888080,290.7,82,122,112
443,40.0111100,-79.5887980,291.3,83,122,112
444,40.0111310,-79.5887820,291.4,83,122,112
445,40.0111490,-79.5887650,291.5,83,122,112
446,40.0111630,-79.5887480,291.5,83,122,112
447,40.0111760,-79.5887270,291.5,83,122,112
448,40.0111860,-79.5887090,291.5,81,122,112
449,40.0111930,-79.5886960,291.6,81,122,112
450,40.0111930,-79.5886960,291.6,81,122,112
451,40.0111990,-79.5886850,291.6,81,122,112
452,40.0111990,-79.5886850,291.6,81,122,112
453,40.0112110,-79.5886740,291.6,81,122,112
454,40.0112200,-79.5886680,291.6,81,122,112
455,40.0112200,-79.5886680,291.6,81,122,112
456,40.0112240,-79.5886570,291.6,80,122,112
457,40.0112240,-79.5886570,291.6,80,122,112
458,40.0112240,-79.5886570,291.6,79,122,112
459,40.0112240,-79.5886570,291.6,79,122,112
460,40.0112240,-79.5886570,291.6,77,122,112
461,40.0112160,-79.5886490,291.6,77,122,112
462,40.0112160,-79.5886490,291.6,77,122,112
463,40.0112160,-79.5886490,291.6,77,122,112
464,40.0112160,-79.5886490,291.6,75,122,112
465,40.0112160,-79.5886490,291.6,75,122,112
466,40.0112160,-79.5886490,291.6,75,122,112
467,40.0112160,-79.5886490,291.6,75,122,112
468,40.0112160,-79.5886490,291.6,75,122,112
469,40.0112160,-79.5886490,291.6,75,122,112
470,40.0112160,-79.5886490,291.6,75,122,112
471,40.0112160,-79.5886490,291.6,75,122,112
472,40.0112160,-79.5886490,291.6,75,122,112
473,40.0112160,-79.5886490,291.6,76,122,112
474,40.0112050,-79.5886510,291.6,76,122,112
475,40.0112050,-79.5886510,291.6,76,122,112
476,40.0112050,-79.5886510,291.6,76,122,112
477,40.0112050,-79.5886510,291.6,76,122,112
478,40.0112050,-79.5886510,291.6,76,122,112
479,40.0112050,-79.5886510,291.6,76,122,112
480,40.0112050,-79.5886510,291.6,76,122,112
481,40.0112050,-79.5886510,291.6,76,122,112
482,40.0112050,-79.5886510,291.6,76,122,112
483,40.0112120,-79.5886420,291.6,76,122,112
484,40.0112120,-79.5886420,291.6,76,122,112
485,40.0112120,-79.5886420,291.6,77,122,112
486,40.0112120,-79.5886420,291.6,77,122,112
487,40.0112120,-79.5886420,291.6,78,122,112
488,40.0112120,-79.5886420,291.6,78,122,112
489,40.0112030,-79.5886460,291.6,78,122,112
490,40.0112030,-79.5886460,291.6,78,122,112
491,40.0112030,-79.5886460,291.6,79,122,112
492,40.0112030,-79.5886460,291.6,79,122,112
493,40.0112030,-79.5886460,291.6,79,122,112
494,40.0112030,-79.5886460,291.6,79,122,112
495,40.0112030,-79.5886460,291.6,79,122,112
496,40.0112030,-79.5886460,291.6,79,122,112
497,40.0112030,-79.5886460,291.6,79,122,112
498,40.0112030,-79.5886460,291.6,79,122,112
499,40.0112010,-79.5886580,291.6,79,122,112
500,40.0112010,-79.5886580,291.6,79,122,112
501,40.0112010,-79.5886580,291.6,78,122,112
502,40.0112010,-79.5886580,291.6,78,122,112
503,40.0112010,-79.5886580,291.6,78,122,112
504,40.0112020,-79.5886720,291.6,77,122,112
505,40.0112040,-79.5886910,291.5,77,122,112
506,40.0112060,-79.5887080,291.5,78,122,112
507,40.0112060,-79.5887080,291.5,78,122,112
508,40.0112130,-79.5887270,291.5,79,122,112
